Date,Time,DataID,Temp(C),Pressure(mmHg),DO(%),DO(mg/L),SPC(uS/cm),SAL(ppt),pH,NO3-N(mg/L),Timestamp,Flow,Depth,Latitude,NS,Longitude,WE,Latitude_DD,Longitude_DD
2023-06-29,19:26:00,specialfjord,5.8,758.5,102.8,11.52,27558.0,16.7,8.33,,20230629T192600,2.03,67.79,6204.04083,N,04849.58112,W,62.06735,-48.82635
2023-06-29,19:26:30,specialfjord,5.7,758.6,102.7,11.53,27373.0,16.6,8.34,,20230629T192630,2.16,66.16,6204.04275,N,04849.58592,W,62.06738,-48.82643
2023-06-29,19:27:00,specialfjord,5.7,758.6,103.1,11.59,27040.0,16.4,8.34,,20230629T192700,2.03,66.03,6204.04237,N,04849.59168,W,62.06737,-48.82653
2023-06-29,19:27:30,specialfjord,5.7,758.7,103.0,11.6,26780.0,16.2,8.34,,20230629T192730,2.03,66.84,6204.04094,N,04849.59231,W,62.06735,-48.82654
2023-06-29,19:28:00,specialfjord,5.6,758.7,103.0,11.69,25532.0,15.4,8.35,,20230629T192800,2.16,67.61,6204.043,N,04849.61437,W,62.06738,-48.82691
2023-06-29,19:28:30,specialfjord,5.5,758.6,102.9,11.75,24489.0,14.7,8.35,,20230629T192830,2.03,59.74,6204.04928,N,04849.63066,W,62.06749,-48.82718
2023-06-29,19:29:00,specialfjord,5.5,758.6,102.7,11.74,24341.0,14.6,8.34,,20230629T192900,2.16,55.81,6204.05235,N,04849.63181,W,62.06754,-48.8272
2023-06-29,19:29:30,specialfjord,5.5,758.6,102.6,11.74,24253.0,14.6,8.34,,20230629T192930,2.03,57.22,6204.05043,N,04849.62451,W,62.06751,-48.82708
2023-06-29,19:30:00,specialfjord,5.5,758.5,102.7,11.77,23973.0,14.4,8.34,,20230629T193000,2.03,57.18,6204.05235,N,04849.62509,W,62.06754,-48.82708
2023-06-29,19:30:30,specialfjord,5.4,758.6,102.3,11.74,23832.0,14.3,8.34,,20230629T193030,2.03,49.59,6204.05427,N,04849.62528,W,62.06757,-48.82709
2023-06-29,19:31:00,specialfjord,5.5,758.6,102.5,11.73,24083.0,14.4,8.33,,20230629T193100,2.03,55.87,6204.05158,N,04849.61357,W,62.06753,-48.82689
2023-06-29,19:31:30,specialfjord,5.6,758.6,102.0,11.64,24632.0,14.8,8.33,,20230629T193130,2.03,60.27,6204.05197,N,04849.61165,W,62.06753,-48.82686
2023-06-29,19:32:00,specialfjord,5.5,758.6,102.4,11.7,24452.0,14.7,8.34,,20230629T193200,2.16,58.57,6204.05542,N,04849.61376,W,62.06759,-48.8269
2023-06-29,19:32:30,specialfjord,5.6,758.6,102.4,11.68,24764.0,14.9,8.33,,20230629T193230,2.16,48.8,6204.05658,N,04849.61491,W,62.06761,-48.82692
2023-06-29,19:33:00,specialfjord,5.7,758.6,102.4,11.57,26338.0,15.9,8.33,,20230629T193300,2.03,56.15,6204.05734,N,04849.61683,W,62.06762,-48.82695
2023-06-29,19:33:30,specialfjord,5.6,758.6,102.4,11.6,25644.0,15.5,8.34,,20230629T193330,2.03,50.91,6204.05619,N,04849.61165,W,62.0676,-48.82686
2023-06-29,19:34:00,specialfjord,5.6,758.6,101.6,11.56,24824.0,14.9,8.33,,20230629T193400,2.97,52.49,6204.05466,N,04849.60838,W,62.06758,-48.82681
2023-06-29,19:34:30,specialfjord,5.7,758.7,99.0,11.27,24726.0,14.9,8.33,,20230629T193430,2.43,51.25,6204.05696,N,04849.61126,W,62.06762,-48.82685
2023-06-29,19:35:00,specialfjord,5.7,758.7,97.7,11.12,24686.0,14.8,8.33,,20230629T193500,2.03,52.88,6204.05619,N,04849.60915,W,62.0676,-48.82682
2023-06-29,19:35:30,specialfjord,5.9,758.8,101.9,11.51,25042.0,15.1,8.51,,20230629T193530,2.16,50.8,6204.05734,N,04849.61472,W,62.06762,-48.82691
2023-06-29,19:36:00,specialfjord,5.8,758.7,105.8,12.02,23855.0,14.3,8.21,,20230629T193600,1.75,47.55,6204.05696,N,04849.61722,W,62.06762,-48.82695
2023-06-29,19:36:30,specialfjord,5.9,758.7,101.7,11.51,24652.0,14.8,8.28,,20230629T193630,1.89,47.32,6204.05734,N,04849.62298,W,62.06762,-48.82705
2023-06-29,19:37:00,specialfjord,5.9,758.8,100.8,11.44,24034.0,14.4,8.3,,20230629T193700,1.89,49.77,6204.05619,N,04849.62144,W,62.0676,-48.82702
2023-06-29,19:37:30,specialfjord,5.9,758.8,99.9,11.25,25547.0,15.4,8.31,,20230629T193730,1.75,55.92,6204.05542,N,04849.61664,W,62.06759,-48.82694
2023-06-29,19:38:00,specialfjord,6.0,758.7,99.7,11.23,24856.0,15.0,8.32,,20230629T193800,1.75,54.49,6204.05043,N,04849.6009,W,62.06751,-48.82668
2023-06-29,19:38:30,specialfjord,6.0,758.6,99.5,11.18,25418.0,15.3,8.31,,20230629T193830,2.03,66.62,6204.0416,N,04849.58861,W,62.06736,-48.82648
2023-06-29,19:39:00,specialfjord,6.0,758.7,99.8,11.18,26272.0,15.9,8.32,,20230629T193900,1.89,67.22,6204.02163,N,04849.60013,W,62.06703,-48.82667
2023-06-29,19:39:30,specialfjord,5.9,758.7,99.9,11.33,24031.0,14.4,8.34,,20230629T193930,1.89,67.7,6204.0129,N,04849.65086,W,62.06688,-48.82751
2023-06-29,19:40:00,specialfjord,5.7,758.6,100.3,11.49,22777.0,13.6,8.34,,20230629T194000,2.03,67.25,6204.01626,N,04849.71917,W,62.06694,-48.82865
2023-06-29,19:40:30,specialfjord,5.6,758.7,100.1,11.49,23010.0,13.7,8.33,,20230629T194030,1.89,67.25,6204.01894,N,04849.78061,W,62.06698,-48.82968
2023-06-29,19:41:00,specialfjord,5.5,758.7,99.7,11.47,23120.0,13.8,8.33,,20230629T194100,1.89,64.2,6204.0201,N,04849.85146,W,62.067,-48.83086
2023-06-29,19:41:30,specialfjord,5.5,758.7,100.3,11.54,23175.0,13.9,8.33,,20230629T194130,2.03,64.96,6204.02278,N,04849.92288,W,62.06705,-48.83205
2023-06-29,19:42:00,specialfjord,5.5,758.7,100.4,11.56,23111.0,13.8,8.33,,20230629T194200,2.03,58.28,6204.02086,N,04849.99718,W,62.06701,-48.83329
2023-06-29,19:42:30,specialfjord,5.5,758.7,100.0,11.52,22802.0,13.6,8.33,,20230629T194230,2.16,47.83,6204.01856,N,04850.07379,W,62.06698,-48.83456
2023-06-29,19:43:00,specialfjord,5.5,758.6,99.9,11.52,22430.0,13.4,8.33,,20230629T194300,2.03,44.7,6204.01626,N,04850.15366,W,62.06694,-48.83589
2023-06-29,19:43:30,specialfjord,5.5,758.6,99.8,11.51,22352.0,13.3,8.33,,20230629T194330,2.03,33.33,6204.01242,N,04850.22566,W,62.06687,-48.83709
2023-06-29,19:44:00,specialfjord,5.5,758.7,99.6,11.51,22028.0,13.1,8.33,,20230629T194400,1.89,25.79,6204.01203,N,04850.31149,W,62.06687,-48.83852
2023-06-29,19:44:30,specialfjord,5.4,758.6,99.5,11.52,21902.0,13.0,8.33,,20230629T194430,1.89,28.16,6204.0128,N,04850.38829,W,62.06688,-48.8398
2023-06-29,19:45:00,specialfjord,5.4,758.6,99.2,11.49,21968.0,13.1,8.33,,20230629T194500,1.89,38.35,6204.0151,N,04850.4647,W,62.06692,-48.84108
2023-06-29,19:45:30,specialfjord,5.4,758.6,99.5,11.54,21844.0,13.0,8.33,,20230629T194530,2.03,43.91,6204.01587,N,04850.54208,W,62.06693,-48.84237
2023-06-29,19:46:00,specialfjord,5.4,758.7,98.4,11.43,21546.0,12.8,8.33,,20230629T194600,2.03,47.65,6204.01357,N,04850.61907,W,62.06689,-48.84365
2023-06-29,19:46:30,specialfjord,5.4,758.6,99.6,11.58,21270.0,12.6,8.33,,20230629T194630,2.16,50.77,6204.01587,N,04850.68627,W,62.06693,-48.84477
2023-06-29,19:47:00,specialfjord,5.4,758.6,99.7,11.58,21230.0,12.6,8.33,,20230629T194700,2.03,52.37,6204.01242,N,04850.75059,W,62.06687,-48.84584
2023-06-29,19:47:30,specialfjord,5.3,758.5,99.7,11.61,21491.0,12.8,8.32,,20230629T194730,1.89,53.99,6204.00819,N,04850.81126,W,62.0668,-48.84685
2023-06-29,19:48:00,specialfjord,5.2,758.6,99.3,11.58,21813.0,13.0,8.33,,20230629T194800,1.89,54.62,6204.01472,N,04850.83699,W,62.06691,-48.84728
2023-06-29,19:48:30,specialfjord,4.9,758.6,100.7,11.81,21874.0,13.0,8.34,,20230629T194830,1.89,55.07,6204.02432,N,04850.85581,W,62.06707,-48.8476
2023-06-29,19:49:00,specialfjord,5.2,758.6,99.7,11.54,23743.0,14.2,8.32,,20230629T194900,2.03,55.44,6204.02586,N,04850.88096,W,62.0671,-48.84802
2023-06-29,19:49:30,specialfjord,5.3,758.6,99.4,11.44,24179.0,14.5,8.33,,20230629T194930,2.03,55.41,6204.02509,N,04850.88211,W,62.06708,-48.84804
2023-06-29,19:50:00,specialfjord,5.1,758.7,100.3,11.65,23459.0,14.0,8.34,,20230629T195000,1.89,55.43,6204.0247,N,04850.87923,W,62.06708,-48.84799
2023-06-29,19:50:30,specialfjord,5.3,758.8,98.7,11.36,24007.0,14.4,8.33,,20230629T195030,2.03,55.3,6204.02662,N,04850.87578,W,62.06711,-48.84793
2023-06-29,19:51:00,specialfjord,4.9,758.7,100.0,11.69,22832.0,13.6,8.35,,20230629T195100,2.03,55.31,6204.02893,N,04850.87174,W,62.06715,-48.84786
2023-06-29,19:51:30,specialfjord,4.8,758.6,100.3,11.77,22661.0,13.5,8.35,,20230629T195130,2.03,55.31,6204.03123,N,04850.8631,W,62.06719,-48.84772
2023-06-29,19:52:00,specialfjord,4.8,758.6,99.8,11.69,22880.0,13.6,8.34,,20230629T195200,1.49,55.14,6204.03085,N,04850.84928,W,62.06718,-48.84749
2023-06-29,19:52:30,specialfjord,5.2,758.7,99.2,11.43,24466.0,14.7,8.32,,20230629T195230,2.3,57.16,6204.03277,N,04850.8487,W,62.06721,-48.84748
2023-06-29,19:53:00,specialfjord,5.4,758.7,98.9,11.32,24709.0,14.8,8.33,,20230629T195300,1.62,56.06,6204.03776,N,04850.86426,W,62.0673,-48.84774
2023-06-29,19:53:30,specialfjord,5.5,758.8,98.3,11.22,25132.0,15.1,8.33,,20230629T195330,2.43,56.1,6204.04006,N,04850.89344,W,62.06733,-48.84822
2023-06-29,19:54:00,specialfjord,5.8,758.7,97.9,11.02,26085.0,15.8,8.32,,20230629T195400,2.16,55.69,6204.03238,N,04850.91706,W,62.06721,-48.84862
2023-06-29,19:54:30,specialfjord,6.2,758.7,97.6,10.84,26971.0,16.4,8.31,,20230629T195430,2.3,55.72,6204.02547,N,04850.92531,W,62.06709,-48.84876
2023-06-29,19:55:00,specialfjord,6.5,758.8,97.8,10.78,27261.0,16.6,8.3,,20230629T195500,2.3,55.74,6204.0224,N,04850.92704,W,62.06704,-48.84878
2023-06-29,19:55:30,specialfjord,6.3,758.8,98.8,10.98,26522.0,16.1,8.31,,20230629T195530,2.03,55.73,6204.02317,N,04850.92646,W,62.06705,-48.84877
2023-06-29,19:56:00,specialfjord,6.6,758.9,97.2,10.63,28222.0,17.2,8.29,,20230629T195600,1.89,55.3,6204.02586,N,04850.92397,W,62.0671,-48.84873
2023-06-29,19:56:30,specialfjord,7.2,758.9,96.8,10.35,30224.0,18.6,8.27,,20230629T195630,2.03,55.78,6204.0297,N,04850.9209,W,62.06716,-48.84868
2023-06-29,19:57:00,specialfjord,7.7,758.8,95.9,10.08,31440.0,19.4,8.26,,20230629T195700,2.03,55.65,6204.03315,N,04850.91725,W,62.06722,-48.84862
2023-06-29,19:57:30,specialfjord,8.0,758.8,94.4,9.83,31677.0,19.6,8.26,,20230629T195730,1.62,55.79,6204.03354,N,04850.91398,W,62.06723,-48.84857
2023-06-29,19:58:00,specialfjord,8.3,758.8,94.9,9.77,32799.0,20.4,8.25,,20230629T195800,1.49,55.83,6204.03507,N,04850.9113,W,62.06725,-48.84852
2023-06-29,19:58:30,specialfjord,8.4,758.8,95.2,9.75,33352.0,20.8,8.25,,20230629T195830,1.49,55.69,6204.03661,N,04850.91014,W,62.06728,-48.8485
2023-06-29,19:59:00,specialfjord,8.4,758.8,96.1,9.83,33602.0,20.9,8.26,,20230629T195900,1.49,55.77,6204.03622,N,04850.91206,W,62.06727,-48.84853
2023-06-29,19:59:30,specialfjord,8.4,758.8,96.7,9.92,33273.0,20.7,8.26,,20230629T195930,1.49,55.76,6204.03776,N,04850.9111,W,62.0673,-48.84852
2023-06-29,20:00:00,specialfjord,8.4,758.8,96.6,9.93,32928.0,20.5,8.26,,20230629T200000,2.03,55.8,6204.04006,N,04850.9111,W,62.06733,-48.84852
2023-06-29,20:00:30,specialfjord,8.3,758.8,96.3,9.95,32421.0,20.1,8.27,,20230629T200030,2.16,55.76,6204.04122,N,04850.91245,W,62.06735,-48.84854
2023-06-29,20:01:00,specialfjord,8.3,759.0,96.1,9.93,32369.0,20.1,8.26,,20230629T200100,2.16,55.65,6204.04314,N,04850.91264,W,62.06739,-48.84854
2023-06-29,20:01:30,specialfjord,8.4,758.9,95.5,9.8,32968.0,20.5,8.25,,20230629T200130,2.16,55.7,6204.04659,N,04850.91245,W,62.06744,-48.84854
2023-06-29,20:02:00,specialfjord,8.6,759.0,95.1,9.7,33591.0,20.9,8.25,,20230629T200200,2.03,55.72,6204.04966,N,04850.91014,W,62.06749,-48.8485
2023-06-29,20:02:30,specialfjord,8.6,759.0,93.9,9.55,34069.0,21.3,8.25,,20230629T200230,2.16,55.74,6204.05158,N,04850.90765,W,62.06753,-48.84846
2023-06-29,20:03:00,specialfjord,8.7,758.9,94.4,9.58,34293.0,21.4,8.25,,20230629T200300,2.16,55.63,6204.05197,N,04850.9063,W,62.06753,-48.84844
2023-06-29,20:03:30,specialfjord,8.6,758.9,94.7,9.63,33973.0,21.2,8.26,,20230629T200330,2.16,55.75,6204.05466,N,04850.89901,W,62.06758,-48.84832
2023-06-29,20:04:00,specialfjord,8.6,758.8,95.2,9.69,33813.0,21.1,8.26,,20230629T200400,2.16,55.74,6204.05658,N,04850.8944,W,62.06761,-48.84824
2023-06-29,20:04:30,specialfjord,8.6,758.8,95.2,9.71,33667.0,21.0,8.26,,20230629T200430,2.16,55.49,6204.0535,N,04850.89094,W,62.06756,-48.84818
2023-06-29,20:05:00,specialfjord,8.5,758.7,95.5,9.75,33524.0,20.9,8.26,,20230629T200500,2.16,55.57,6204.05274,N,04850.88749,W,62.06755,-48.84812
2023-06-29,20:05:30,specialfjord,8.4,758.8,96.2,9.85,33171.0,20.6,8.27,,20230629T200530,2.16,55.63,6204.05389,N,04850.88154,W,62.06756,-48.84803
2023-06-29,20:06:00,specialfjord,8.0,758.8,98.0,10.2,32029.0,19.8,8.28,,20230629T200600,2.16,56.06,6204.05082,N,04850.88173,W,62.06751,-48.84803
2023-06-29,20:06:30,specialfjord,7.9,758.9,97.9,10.24,31646.0,19.6,8.28,,20230629T200630,2.16,55.54,6204.04813,N,04850.88442,W,62.06747,-48.84807
2023-06-29,20:07:00,specialfjord,7.9,758.8,96.3,10.03,32431.0,20.1,8.27,,20230629T200700,2.16,55.66,6204.04774,N,04850.88038,W,62.06746,-48.84801
2023-06-29,20:07:30,specialfjord,7.8,758.8,96.5,10.08,32381.0,20.1,8.29,,20230629T200730,2.16,55.44,6204.05005,N,04850.86925,W,62.0675,-48.84782
2023-06-29,20:08:00,specialfjord,7.6,758.8,96.8,10.2,31540.0,19.5,8.29,,20230629T200800,2.16,55.4,6204.05537,N,04850.85194,W,62.06759,-48.84753
2023-06-29,20:08:30,specialfjord,7.6,758.8,97.1,10.22,31586.0,19.5,8.28,,20230629T200830,2.16,56.2,6204.05734,N,04850.84429,W,62.06762,-48.8474
2023-06-29,20:09:00,specialfjord,7.7,758.9,96.4,10.08,32327.0,20.0,8.28,,20230629T200900,2.03,55.21,6204.05811,N,04850.83834,W,62.06764,-48.84731
2023-06-29,20:09:30,specialfjord,7.4,758.8,97.3,10.34,30845.0,19.0,8.31,,20230629T200930,2.16,55.2,6204.05949,N,04850.83297,W,62.06766,-48.84722
2023-06-29,20:10:00,specialfjord,7.3,758.9,96.2,10.28,30032.0,18.5,8.3,,20230629T201000,2.16,55.11,6204.0608,N,04850.82547,W,62.06768,-48.84709
2023-06-29,20:10:30,specialfjord,7.6,758.9,96.5,10.21,30705.0,18.9,8.28,,20230629T201030,2.16,55.24,6204.06196,N,04850.8204,W,62.0677,-48.84701
2023-06-29,20:11:00,specialfjord,7.7,758.9,96.4,10.11,31710.0,19.6,8.28,,20230629T201100,2.03,55.12,6204.06234,N,04850.81818,W,62.06771,-48.84697
2023-06-29,20:11:30,specialfjord,7.8,758.8,96.1,10.04,32018.0,19.8,8.28,,20230629T201130,2.16,54.79,6204.06234,N,04850.81338,W,62.06771,-48.84689
2023-06-29,20:12:00,specialfjord,7.9,758.8,96.8,10.09,32214.0,20.0,8.28,,20230629T201200,2.03,54.62,6204.06349,N,04850.8055,W,62.06772,-48.84676
2023-06-29,20:12:30,specialfjord,7.8,758.8,96.6,10.08,32178.0,19.9,8.28,,20230629T201230,2.16,54.4,6204.06387,N,04850.79878,W,62.06773,-48.84665
2023-06-29,20:13:00,specialfjord,7.9,758.8,97.2,10.13,32281.0,20.0,8.28,,20230629T201300,2.16,54.01,6204.06502,N,04850.79091,W,62.06775,-48.84652
2023-06-29,20:13:30,specialfjord,8.0,758.8,96.3,10.0,32539.0,20.2,8.27,,20230629T201330,2.16,60.99,6204.06502,N,04850.78688,W,62.06775,-48.84645
2023-06-29,20:14:00,specialfjord,8.0,758.8,96.0,9.96,32643.0,20.3,8.27,,20230629T201400,2.16,50,6204.07194,N,04850.77056,W,62.06787,-48.84618
2023-06-29,20:14:30,specialfjord,8.0,758.7,96.8,10.03,32797.0,20.4,8.27,,20230629T201430,2.03,45.69,6204.08883,N,04850.7792,W,62.06815,-48.84632
2023-06-29,20:15:00,specialfjord,8.0,758.9,97.4,10.1,32685.0,20.3,8.28,,20230629T201500,2.03,52.27,6204.08384,N,04850.81242,W,62.06806,-48.84687
2023-06-29,20:15:30,specialfjord,7.9,758.7,97.2,10.12,32430.0,20.1,8.28,,20230629T201530,2.16,55.23,6204.06118,N,04850.82682,W,62.06769,-48.84711
2023-06-29,20:16:00,specialfjord,7.3,758.7,98.6,10.49,30569.0,18.8,8.31,,20230629T201600,2.16,55.34,6204.03584,N,04850.8464,W,62.06726,-48.84744
2023-06-29,20:16:30,specialfjord,6.7,758.7,99.7,10.92,27500.0,16.7,8.34,,20230629T201630,2.16,54.94,6204.01242,N,04850.86925,W,62.06687,-48.84782
2023-06-29,20:17:00,specialfjord,6.4,758.7,99.4,11.02,26330.0,16.0,8.33,,20230629T201700,2.03,54.83,6204.0009,N,04850.86752,W,62.06668,-48.84779
2023-06-29,20:17:30,specialfjord,6.2,758.7,99.8,11.16,25555.0,15.4,8.32,,20230629T201730,2.16,56.04,6204.00205,N,04850.86752,W,62.0667,-48.84779
2023-06-29,20:18:00,specialfjord,6.0,758.9,99.8,11.24,25019.0,15.1,8.34,,20230629T201800,2.03,55.13,6204.00282,N,04850.87386,W,62.06671,-48.8479
2023-06-29,20:18:30,specialfjord,6.0,758.9,99.3,11.18,25276.0,15.2,8.31,,20230629T201830,2.03,54.86,6204.0032,N,04850.88173,W,62.06672,-48.84803
2023-06-29,20:19:00,specialfjord,6.6,758.9,97.1,10.65,28100.0,17.1,8.28,,20230629T201900,2.16,55.02,6204.00358,N,04850.88499,W,62.06673,-48.84808
2023-06-29,20:19:30,specialfjord,7.1,758.9,97.2,10.44,30058.0,18.5,8.28,,20230629T201930,2.16,55.04,6204.00397,N,04850.88749,W,62.06673,-48.84812
2023-06-29,20:20:00,specialfjord,7.3,758.8,96.5,10.27,30931.0,19.1,8.28,,20230629T202000,2.16,55.04,6204.00512,N,04850.8896,W,62.06675,-48.84816
2023-06-29,20:20:30,specialfjord,7.4,758.9,96.0,10.16,31425.0,19.4,8.28,,20230629T202030,2.16,55.01,6204.00704,N,04850.88998,W,62.06678,-48.84817
2023-06-29,20:21:00,specialfjord,7.6,759.0,95.8,10.07,31976.0,19.8,8.27,,20230629T202100,2.16,55.11,6204.00742,N,04850.89286,W,62.06679,-48.84821
2023-06-29,20:21:30,specialfjord,7.8,759.0,96.1,10.0,32904.0,20.4,8.27,,20230629T202130,2.03,55.15,6204.00435,N,04850.89517,W,62.06674,-48.84825
2023-06-29,20:22:00,specialfjord,7.9,759.0,96.9,10.04,33570.0,20.9,8.27,,20230629T202200,2.16,55.3,6204.00435,N,04850.89786,W,62.06674,-48.8483
2023-06-29,20:22:30,specialfjord,7.9,758.9,99.3,10.35,32699.0,20.3,8.28,,20230629T202230,2.03,55.17,6204.00282,N,04850.89939,W,62.06671,-48.84832
2023-06-29,20:23:00,specialfjord,7.5,759.0,100.0,10.55,31595.0,19.5,8.29,,20230629T202300,3.24,55.27,6203.99898,N,04850.89958,W,62.06665,-48.84833
2023-06-29,20:23:30,specialfjord,7.5,758.9,99.7,10.51,31919.0,19.7,8.28,,20230629T202330,3.11,55.31,6203.99782,N,04850.90074,W,62.06663,-48.84835
2023-06-29,20:24:00,specialfjord,7.5,759.0,99.1,10.44,31921.0,19.7,8.29,,20230629T202400,2.16,55.31,6203.99782,N,04850.90285,W,62.06663,-48.84838
2023-06-29,20:24:30,specialfjord,7.3,759.1,98.2,10.39,31778.0,19.6,8.29,,20230629T202430,2.3,55.26,6203.99744,N,04850.90515,W,62.06662,-48.84842
2023-06-29,20:25:00,specialfjord,7.7,759.0,97.9,10.24,32926.0,20.4,8.27,,20230629T202500,2.3,55.48,6203.99898,N,04850.90784,W,62.06665,-48.84846
2023-06-29,20:25:30,specialfjord,8.0,758.9,96.9,10.0,34117.0,21.3,8.27,,20230629T202530,2.16,55.31,6204.00243,N,04850.91014,W,62.06671,-48.8485
2023-06-29,20:26:00,specialfjord,8.1,758.9,96.2,9.9,34200.0,21.3,8.27,,20230629T202600,2.03,55.17,6204.00627,N,04850.91206,W,62.06677,-48.84853
2023-06-29,20:26:30,specialfjord,8.1,758.9,96.9,9.98,34065.0,21.2,8.27,,20230629T202630,1.75,55.47,6204.01011,N,04850.91302,W,62.06684,-48.84855
2023-06-29,20:27:00,specialfjord,8.1,759.0,97.0,9.98,34108.0,21.3,8.27,,20230629T202700,1.89,55.41,6204.01395,N,04850.9136,W,62.0669,-48.84856
2023-06-29,20:27:30,specialfjord,8.1,759.0,96.7,9.95,34071.0,21.2,8.27,,20230629T202730,1.89,55.57,6204.01741,N,04850.9111,W,62.06696,-48.84852
2023-06-29,20:28:00,specialfjord,8.2,759.0,96.9,9.95,34308.0,21.4,8.27,,20230629T202800,1.89,55.38,6204.02048,N,04850.90899,W,62.06701,-48.84848
2023-06-29,20:28:30,specialfjord,8.2,759.0,96.8,9.91,34675.0,21.6,8.26,,20230629T202830,2.16,55.69,6204.02317,N,04850.90784,W,62.06705,-48.84846
2023-06-29,20:29:00,specialfjord,8.2,759.0,97.0,9.91,35053.0,21.9,8.26,,20230629T202900,2.03,55.53,6204.02586,N,04850.90669,W,62.0671,-48.84844
2023-06-29,20:29:30,specialfjord,8.3,759.0,96.8,9.87,35373.0,22.1,8.26,,20230629T202930,2.03,55.7,6204.02854,N,04850.90592,W,62.06714,-48.84843
2023-06-29,20:30:00,specialfjord,8.3,759.1,96.8,9.85,35635.0,22.3,8.26,,20230629T203000,1.89,54.97,6204.03046,N,04850.90496,W,62.06717,-48.84842
2023-06-29,20:30:30,specialfjord,8.3,759.0,97.4,9.9,35717.0,22.4,8.26,,20230629T203030,2.03,55.59,6204.032,N,04850.90477,W,62.0672,-48.84841
2023-06-29,20:31:00,specialfjord,8.4,759.0,97.3,9.88,35678.0,22.3,8.26,,20230629T203100,1.89,55.63,6204.03392,N,04850.90554,W,62.06723,-48.84843
2023-06-29,20:31:30,specialfjord,8.4,759.1,97.5,9.9,35682.0,22.3,8.26,,20230629T203130,2.16,55.58,6204.03507,N,04850.90534,W,62.06725,-48.84842
2023-06-29,20:32:00,specialfjord,8.4,759.0,97.6,9.9,35641.0,22.3,8.26,,20230629T203200,1.89,55.5,6204.03584,N,04850.90477,W,62.06726,-48.84841
2023-06-29,20:32:30,specialfjord,8.4,759.0,96.9,9.83,35660.0,22.3,8.26,,20230629T203230,2.03,55.58,6204.03622,N,04850.90611,W,62.06727,-48.84844
2023-06-29,20:33:00,specialfjord,8.4,759.1,97.4,9.88,35941.0,22.5,8.26,,20230629T203300,2.03,55.48,6204.03738,N,04850.90554,W,62.06729,-48.84843
2023-06-29,20:33:30,specialfjord,8.3,759.0,97.8,9.92,36087.0,22.6,8.27,,20230629T203330,2.03,55.55,6204.03846,N,04850.90575,W,62.06731,-48.84843
2023-06-29,20:34:00,specialfjord,8.3,759.0,97.3,9.91,35318.0,22.1,8.27,,20230629T203400,2.03,55.54,6204.04006,N,04850.9065,W,62.06733,-48.84844
2023-06-29,20:34:30,specialfjord,8.3,759.0,97.4,9.93,34977.0,21.9,8.27,,20230629T203430,1.89,55.47,6204.04275,N,04850.90726,W,62.06738,-48.84845
2023-06-29,20:35:00,specialfjord,8.3,759.0,96.7,9.9,34328.0,21.4,8.27,,20230629T203500,1.89,55.48,6204.04582,N,04850.90611,W,62.06743,-48.84844
2023-06-29,20:35:30,specialfjord,8.2,759.0,96.3,9.88,34045.0,21.2,8.28,,20230629T203530,1.89,55.57,6204.04352,N,04850.90842,W,62.06739,-48.84847
2023-06-29,20:36:00,specialfjord,8.2,759.0,96.5,9.93,33746.0,21.0,8.28,,20230629T203600,2.03,55.48,6204.03469,N,04850.91494,W,62.06724,-48.84858
2023-06-29,20:36:30,specialfjord,8.1,759.1,97.7,10.06,33691.0,21.0,8.28,,20230629T203630,2.03,55.44,6204.02816,N,04850.92032,W,62.06714,-48.84867
2023-06-29,20:37:00,specialfjord,7.6,759.1,98.4,10.36,31351.0,19.4,8.3,,20230629T203700,2.16,55.52,6204.02586,N,04850.92339,W,62.0671,-48.84872
2023-06-29,20:37:30,specialfjord,6.9,759.0,99.6,10.72,30219.0,18.6,8.32,,20230629T203730,2.03,55.48,6204.02547,N,04850.9255,W,62.06709,-48.84876
2023-06-29,20:38:00,specialfjord,7.4,758.9,96.9,10.21,32461.0,20.1,8.28,,20230629T203800,2.16,55.59,6204.02509,N,04850.928,W,62.06708,-48.8488
2023-06-29,20:38:30,specialfjord,7.9,759.0,96.5,9.97,34267.0,21.4,8.27,,20230629T203830,2.03,55.71,6204.0247,N,04850.93146,W,62.06708,-48.84886
2023-06-29,20:39:00,specialfjord,8.1,759.0,96.6,9.86,35764.0,22.4,8.26,,20230629T203900,2.16,55.46,6204.02547,N,04850.9328,W,62.06709,-48.84888
2023-06-29,20:39:30,specialfjord,8.2,759.0,96.1,9.78,35825.0,22.4,8.27,,20230629T203930,1.89,55.55,6204.02547,N,04850.93472,W,62.06709,-48.84891
2023-06-29,20:40:00,specialfjord,8.2,759.1,96.5,9.84,35375.0,22.1,8.27,,20230629T204000,2.03,55.7,6204.02568,N,04850.93791,W,62.06709,-48.84897
2023-06-29,20:40:30,specialfjord,8.3,759.0,97.5,9.92,35572.0,22.3,8.27,,20230629T204030,1.89,54.43,6204.02586,N,04850.94086,W,62.0671,-48.84901
2023-06-29,20:41:00,specialfjord,8.3,759.0,97.3,9.9,35574.0,22.3,8.27,,20230629T204100,1.89,55.64,6204.02586,N,04850.94336,W,62.0671,-48.84906
2023-06-29,20:41:30,specialfjord,8.3,759.1,97.0,9.91,34874.0,21.8,8.27,,20230629T204130,2.03,55.84,6204.02662,N,04850.9449,W,62.06711,-48.84908
