20230703T122900235610,0.00
20230703T122901237706,0.00
20230703T122902237280,0.00
20230703T122903224719,0.00
20230703T122904227956,0.00
20230703T122905236185,0.00
20230703T122906235913,0.00
20230703T122907235408,0.00
20230703T122908235901,0.00
20230703T122909239314,0.00
20230703T122910225051,0.00
20230703T122911226092,0.00
20230703T122912228453,0.00
20230703T122913230309,0.00
20230703T122914232784,0.00
20230703T122915234133,0.00
20230703T122916235978,0.00
20230703T122917237413,0.00
20230703T122918243336,0.00
20230703T122919240700,0.00
20230703T122920242237,0.00
20230703T122921226386,0.00
20230703T122922243999,0.00
20230703T122923243863,0.00
20230703T122924240221,0.00
20230703T122925239775,0.00
20230703T122926242334,0.00
20230703T122927241967,0.00
20230703T122928239467,0.00
20230703T122929240974,0.00
20230703T122930239911,0.00
20230703T122931239024,0.00
20230703T122932239391,0.00
20230703T122933240399,0.00
20230703T122934238326,0.00
20230703T122935239155,0.00
20230703T122936238320,0.00
20230703T122937238156,0.00
20230703T122938247059,0.00
20230703T122939246434,0.00
20230703T122940249879,0.00
20230703T122941247809,0.00
20230703T122942248610,0.00
20230703T122943235920,0.00
20230703T122944247362,0.00
20230703T122945250316,0.00
20230703T122946246111,0.00
20230703T122947249627,0.00
20230703T122948242678,0.00
20230703T122949247176,0.00
20230703T122950243827,0.00
20230703T122951246070,0.00
20230703T122952247697,0.00
20230703T122953245413,0.00
20230703T122954245297,0.00
20230703T122955242622,0.00
20230703T122956251519,0.00
20230703T122957240807,0.00
20230703T122958243081,0.00
20230703T122959246587,0.00
20230703T123000242158,0.00
20230703T123001248170,0.00
20230703T123002241092,0.00
20230703T123003241298,0.00
20230703T123004254796,0.00
20230703T123005254543,0.00
20230703T123006241748,0.00
20230703T123007243963,0.00
20230703T123008245898,0.00
20230703T123009253551,0.00
20230703T123010253407,0.00
20230703T123011252887,0.00
20230703T123012250706,0.00
20230703T123013252968,0.00
20230703T123014257036,0.00
20230703T123015256437,0.00
20230703T123016251437,0.00
20230703T123017251154,0.00
20230703T123018245379,0.00
20230703T123019247604,0.00
20230703T123020248582,0.00
20230703T123021250525,0.00
20230703T123022252067,0.00
20230703T123023252652,0.00
20230703T123024253609,0.00
20230703T123025255696,0.00
20230703T123026257479,0.00
20230703T123027259180,0.00
20230703T123028245398,0.00
20230703T123029248069,0.00
20230703T123030250997,0.00
