20230701T121339336917,0.00
20230701T121340353267,0.00
20230701T121341338531,0.00
20230701T121342337255,0.00
20230701T121343349196,0.00
20230701T121344338216,0.00
20230701T121345340758,0.00
20230701T121346344511,0.00
20230701T121347347066,0.00
20230701T121348344579,0.00
20230701T121349336926,0.00
20230701T121350350754,0.00
20230701T121351352787,0.00
20230701T121352352492,0.00
20230701T121353352566,0.00
20230701T121354351828,0.00
20230701T121355355565,0.00
20230701T121356355774,0.00
20230701T121357355140,0.00
20230701T121358347364,0.40
20230701T121359354645,0.13
20230701T121400347206,0.68
20230701T121401342281,1.35
20230701T121402355398,1.89
20230701T121403359522,2.03
20230701T121404358899,1.35
20230701T121405358301,2.16
20230701T121406355283,2.30
20230701T121407353663,2.16
20230701T121408355616,2.43
20230701T121409354303,2.30
20230701T121410355480,2.43
20230701T121411357941,2.43
20230701T121412360651,2.70
20230701T121413348783,2.70
20230701T121414360799,2.70
20230701T121415359488,2.70
20230701T121416354524,2.57
20230701T121417360422,2.84
20230701T121418356519,2.70
20230701T121419361742,2.70
20230701T121420361136,2.70
20230701T121421364573,2.70
20230701T121422363604,2.57
20230701T121423351221,2.70
20230701T121424356441,2.57
20230701T121425365641,2.57
20230701T121426365464,2.57
20230701T121427364898,2.57
20230701T121428363289,2.43
20230701T121429366785,2.57
20230701T121430354827,2.43
20230701T121431365666,2.57
20230701T121432363700,2.43
20230701T121433351266,2.57
20230701T121434362292,2.43
20230701T121435368037,2.57
20230701T121436367426,2.43
20230701T121437366789,2.57
20230701T121438370226,2.43
20230701T121439369620,2.57
20230701T121440368979,2.43
20230701T121441362901,2.43
20230701T121442363722,2.43
20230701T121443364078,2.43
20230701T121444367456,2.57
20230701T121445365979,2.43
20230701T121446366000,2.43
20230701T121447366340,2.43
20230701T121448372125,2.43
20230701T121449365061,2.43
20230701T121450370133,2.57
20230701T121451359559,2.43
20230701T121452369051,2.57
20230701T121453373078,2.43
20230701T121454372499,2.43
20230701T121455371810,2.43
20230701T121456375271,2.43
20230701T121457374644,2.57
20230701T121458374044,2.57
20230701T121459363985,2.43
20230701T121500362003,2.43
20230701T121501362300,2.43
20230701T121502363018,2.57
20230701T121503374984,2.43
20230701T121504378395,2.57
20230701T121505374694,2.30
20230701T121506377151,2.43
20230701T121507373914,2.43
20230701T121508361077,2.43
20230701T121509376319,2.57
20230701T121510366098,2.43
20230701T121511365598,2.57
20230701T121512365187,2.43
20230701T121513376258,2.43
20230701T121514379754,2.30
20230701T121515367907,2.57
20230701T121516369419,2.43
20230701T121517372024,2.57
20230701T121518378404,2.43
20230701T121519369652,2.43
20230701T121520366601,2.57
20230701T121521370079,2.43
20230701T121522377270,2.57
20230701T121523375443,2.43
20230701T121524379091,2.57
20230701T121525380806,2.30
20230701T121526383433,2.57
20230701T121527374718,2.57
20230701T121528380056,2.57
20230701T121529383159,2.57
20230701T121530381195,2.43
20230701T121531384957,2.43
20230701T121532371969,2.57
20230701T121533375636,2.43
20230701T121534384366,2.57
20230701T121535376508,2.43
20230701T121536378279,2.57
20230701T121537384967,2.57
20230701T121538383428,2.43
20230701T121539384852,2.57
20230701T121540384999,2.57
20230701T121541373789,2.57
20230701T121542387267,2.43
20230701T121543386601,2.57
20230701T121544389665,2.57
20230701T121545374800,2.70
20230701T121546386749,2.57
20230701T121547386179,2.57
20230701T121548385730,2.57
20230701T121549390967,2.57
20230701T121550390361,2.70
20230701T121551389696,2.43
20230701T121552389214,2.57
20230701T121553392266,2.70
20230701T121554391234,2.70
20230701T121555391279,2.57
20230701T121556385124,2.57
20230701T121557382124,2.70
20230701T121558393513,2.70
20230701T121559392907,2.57
