20230629T133223345479,0.00
20230629T133224347091,0.00
20230629T133225348747,0.00
20230629T133226352067,0.00
20230629T133227355340,0.00
20230629T133228358435,0.00
20230629T133229346457,0.00
20230629T133230353971,0.00
20230629T133231353326,0.00
20230629T133232351482,0.00
20230629T133233356628,0.00
20230629T133234356164,0.00
20230629T133235361775,0.00
20230629T133236361255,0.00
20230629T133237356213,0.00
20230629T133238359842,0.00
20230629T133239360318,0.00
20230629T133240358951,0.00
20230629T133241363107,0.00
20230629T133242361831,0.00
20230629T133243361774,0.00
20230629T133244361137,0.00
20230629T133245364545,0.00
20230629T133246363743,0.00
20230629T133247363268,0.00
20230629T133248353725,0.00
20230629T133249362143,0.00
20230629T133250365114,0.00
20230629T133251364966,0.00
20230629T133252352864,0.00
20230629T133253350328,0.00
20230629T133254363061,0.00
20230629T133255363941,0.00
20230629T133256365904,0.00
20230629T133257357858,0.00
20230629T133258356052,0.00
20230629T133259356653,0.00
20230629T133300354137,0.00
20230629T133301356178,0.00
20230629T133302356424,0.00
20230629T133303356898,0.00
20230629T133304360420,0.00
20230629T133305368482,0.00
20230629T133306366915,0.00
20230629T133307351997,0.00
20230629T133308351659,0.00
20230629T133309366530,0.00
20230629T133310354612,0.00
20230629T133311356016,0.00
20230629T133312359810,0.00
20230629T133313367473,0.00
20230629T133314370937,0.00
20230629T133315367665,0.00
20230629T133316367544,0.00
20230629T133317366435,0.00
20230629T133318365722,0.00
20230629T133319365445,0.00
20230629T133320366374,0.00
20230629T133321370445,0.00
20230629T133322364026,0.00
20230629T133323373402,0.00
20230629T133324372734,0.00
20230629T133325372152,0.00
20230629T133326366039,0.00
20230629T133327367365,0.00
20230629T133328366166,0.00
20230629T133329365774,0.00
20230629T133330373048,0.00
20230629T133331372417,0.00
20230629T133332371778,0.00
20230629T133333375324,0.00
20230629T133334374763,0.00
20230629T133335374202,0.00
20230629T133336359661,0.00
20230629T133337375849,0.00
20230629T133338370676,0.00
20230629T133339374245,0.00
20230629T133340361336,0.00
20230629T133341361315,0.00
20230629T133342366770,0.00
20230629T133343366806,0.00
20230629T133344370306,0.00
20230629T133345360585,0.00
20230629T133346365651,0.00
20230629T133347367323,0.00
20230629T133348370986,0.00
20230629T133349373479,0.00
20230629T133350375312,0.00
20230629T133351376235,0.00
20230629T133352375077,0.00
20230629T133353369564,0.00
20230629T133354365019,0.00
20230629T133355364945,0.00
20230629T133356371027,0.00
20230629T133357366447,0.00
20230629T133358370078,0.00
20230629T133359373658,0.00
20230629T133400364161,0.00
20230629T133401367407,0.00
20230629T133402377452,0.00
20230629T133403368685,0.00
20230629T133404375965,0.00
20230629T133405374958,0.00
20230629T133406378560,0.00
20230629T133407382232,0.00
20230629T133408375678,0.00
20230629T133409376276,0.00
20230629T133410379116,0.00
20230629T133411379660,0.00
20230629T133412379178,0.00
20230629T133413379118,0.00
20230629T133414381982,0.00
20230629T133415385584,0.00
20230629T133416384924,0.00
20230629T133417376938,0.00
20230629T133418375419,0.00
20230629T133419375055,0.00
20230629T133420374717,0.00
20230629T133421374360,0.00
20230629T133422374182,0.00
20230629T133423383727,0.00
20230629T133424372726,0.00
20230629T133425387493,0.00
20230629T133426372633,0.00
20230629T133427372131,0.00
20230629T133428385595,0.00
20230629T133429384982,0.00
20230629T133430386395,0.00
20230629T133431377734,0.00
20230629T133432386282,0.00
20230629T133433383838,0.00
20230629T133434389984,0.00
20230629T133435388319,0.00
20230629T133436388150,0.00
20230629T133437379986,0.00
20230629T133438387353,0.00
20230629T133439390873,0.00
20230629T133440390292,0.00
20230629T133441389617,0.00
20230629T133442380466,0.00
20230629T133443388371,0.00
20230629T133444391865,0.00
20230629T133445391239,0.00
20230629T133446379454,0.00
20230629T133447379125,0.00
20230629T133448378694,0.00
20230629T133449392822,0.00
20230629T133450389156,0.00
20230629T133451391584,0.00
20230629T133452390997,0.00
20230629T133453390973,0.00
20230629T133454389981,0.00
20230629T133455389639,0.00
20230629T133456391362,0.00
20230629T133457379394,0.00
20230629T133458383010,0.00
20230629T133459385572,0.00
20230629T133500389231,0.00
20230629T133501381133,0.00
20230629T133502379862,0.00
20230629T133503394965,0.00
