20230630T183141401281,0.00
20230630T183142406075,0.00
20230630T183143407497,0.00
20230630T183144406157,0.00
20230630T183145406018,0.00
20230630T183146405001,0.00
20230630T183147415304,0.00
20230630T183148414676,0.00
20230630T183149414062,0.00
20230630T183150413440,0.00
20230630T183151412792,0.00
20230630T183152416230,0.00
20230630T183153415622,0.00
20230630T183154414985,0.00
20230630T183155414345,0.00
20230630T183156417025,0.00
20230630T183157416997,0.00
20230630T183158416333,0.00
20230630T183159412922,0.00
20230630T183200415306,0.00
20230630T183201415114,0.00
20230630T183202418070,0.00
20230630T183203405120,0.00
20230630T183204416911,0.00
20230630T183205405213,0.00
20230630T183206419378,0.00
20230630T183207419029,0.00
20230630T183208418381,0.00
20230630T183209408182,0.00
20230630T183210421218,0.00
20230630T183211420617,0.00
20230630T183212409949,0.00
20230630T183213409718,0.00
20230630T183214407863,0.00
20230630T183215408403,0.00
20230630T183216407586,0.00
20230630T183217420909,0.00
20230630T183218420290,0.00
20230630T183219423725,0.00
20230630T183220423107,0.00
20230630T183221422464,0.00
20230630T183222421792,0.13
20230630T183223412541,0.81
20230630T183224424649,1.22
20230630T183225416867,1.22
20230630T183226423386,2.16
20230630T183227416915,2.03
20230630T183228426119,2.16
20230630T183229414907,2.03
20230630T183230424981,2.16
20230630T183231416102,2.03
20230630T183232423753,2.16
20230630T183233413889,2.16
20230630T183234426524,2.16
20230630T183235425892,2.03
20230630T183236425293,2.16
20230630T183237428755,2.03
20230630T183238428093,2.03
20230630T183239427449,2.16
20230630T183240426853,2.03
20230630T183241419634,2.03
20230630T183242429645,2.16
20230630T183243420417,2.03
20230630T183244428398,2.16
20230630T183245425675,2.16
20230630T183246431216,2.03
20230630T183247422053,2.16
20230630T183248429929,2.03
20230630T183249420417,2.16
20230630T183250432769,2.03
20230630T183251432153,2.16
20230630T183252417009,2.03
20230630T183253430887,2.16
20230630T183254422145,2.03
20230630T183255433705,2.16
20230630T183256428420,1.89
20230630T183257432451,2.03
20230630T183258427428,2.03
20230630T183259435285,1.89
20230630T183300427234,2.16
20230630T183301434032,2.03
20230630T183302433395,2.03
20230630T183303434326,2.03
20230630T183304436205,1.89
20230630T183305435619,2.03
20230630T183306434954,2.03
20230630T183307423585,2.03
20230630T183308437764,1.89
20230630T183309437163,2.16
20230630T183310436510,2.03
20230630T183311435893,2.03
20230630T183312429895,2.03
20230630T183313438724,2.03
20230630T183314436179,2.16
20230630T183315437423,1.89
20230630T183316421832,2.03
20230630T183317440280,2.03
20230630T183318439635,2.03
20230630T183319436816,2.03
20230630T183320438395,2.03
20230630T183321441764,2.03
20230630T183322441200,1.89
20230630T183323436701,2.16
20230630T183324436435,2.03
20230630T183325435871,2.03
20230630T183326435335,2.03
20230630T183327435758,2.03
20230630T183328435693,2.03
20230630T183329436977,2.03
20230630T183330444359,2.16
20230630T183331435219,2.03
20230630T183332434466,2.03
20230630T183333442521,2.16
20230630T183334435014,2.03
20230630T183335441997,2.16
20230630T183336433762,2.03
20230630T183337444031,2.03
20230630T183338431604,2.03
20230630T183339446822,2.03
20230630T183340446185,2.03
20230630T183341445562,2.03
20230630T183342444942,2.16
20230630T183343437568,1.89
20230630T183344447696,2.03
20230630T183345440683,2.03
20230630T183346446640,2.16
20230630T183347445872,2.03
20230630T183348445356,2.03
20230630T183349445287,2.16
20230630T183350448009,2.03
20230630T183351447376,2.03
20230630T183352450859,2.03
20230630T183353448107,2.16
20230630T183354442357,2.03
20230630T183355436746,2.03
20230630T183356440366,2.16
20230630T183357436856,2.03
20230630T183358440831,2.03
20230630T183359445276,2.03
20230630T183400450577,2.03
20230630T183401451541,2.16
20230630T183402450400,2.03
20230630T183403450391,2.03
20230630T183404448925,2.03
20230630T183405452557,2.03
20230630T183406447719,2.03
20230630T183407449294,2.03
20230630T183408449847,2.16
20230630T183409449390,2.03
20230630T183410451551,2.03
20230630T183411449044,2.03
20230630T183412442832,1.89
20230630T183413448390,2.03
20230630T183414448022,2.03
20230630T183415453715,2.03
20230630T183416448163,2.03
20230630T183417452707,2.03
20230630T183418457696,2.03
20230630T183419452407,2.16
20230630T183420455675,2.03
20230630T183421442171,2.03
20230630T183422458597,2.03
20230630T183423444595,2.03
20230630T183424453504,2.03
